robot1
td(ms),wD,wI,id,x,y,z,id,x,y,z
3960,0.000000,0.000000,2,0.471422,-0.233264,0.951597,3,-0.373039,-0.175741,0.664289
4000,0.000000,0.000000,2,0.469801,-0.233850,0.947931,3,-0.373039,-0.175741,0.664289
4040,0.000000,0.000000,2,0.462485,-0.230567,0.931393,3,-0.367275,-0.172522,0.654139
4080,0.000000,0.000000,2,0.475358,-0.236777,0.952431,3,-0.373039,-0.175741,0.664289
4120,0.000000,0.000000,2,0.454266,-0.227578,0.909662,3,-0.373039,-0.175741,0.664289
4160,0.000000,0.000000,2,0.475480,-0.239018,0.949231,3,-0.373039,-0.175741,0.664289
4200,0.000000,0.000000,2,0.443505,-0.224811,0.890805,3,-0.373039,-0.175741,0.664289
4240,0.000000,0.000000,2,0.452649,-0.230188,0.909307,3,-0.373039,-0.175741,0.664289
4280,0.000000,0.000000,2,0.449946,-0.230187,0.910292,3,-0.373039,-0.175741,0.664289
4320,0.000000,0.000000,2,0.449946,-0.230187,0.910292,3,-0.373039,-0.175741,0.664289
4360,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
4400,0.000000,0.000000,2,0.433939,-0.226893,0.891388,3,-0.373039,-0.175741,0.664289
4440,0.000000,0.000000,2,0.444385,-0.232814,0.911420,3,-0.373039,-0.175741,0.664289
4480,0.000000,0.000000,2,0.431271,-0.226879,0.892285,3,-0.373039,-0.175741,0.664289
4520,0.000000,0.000000,2,0.441680,-0.232813,0.912382,3,-0.367275,-0.172522,0.654139
4560,0.000000,0.000000,2,0.426664,-0.227252,0.888897,3,-0.373039,-0.175741,0.664289
4600,0.000000,0.000000,2,0.424059,-0.227264,0.889882,3,-0.373039,-0.175741,0.664289
4640,0.000000,0.000000,2,0.421695,-0.226595,0.888119,3,-0.373039,-0.175741,0.664289
4680,0.000000,0.000000,2,0.415142,-0.224161,0.875824,3,-0.373039,-0.175741,0.664289
4720,0.000000,0.000000,2,0.427166,-0.232885,0.904462,3,-0.373039,-0.175741,0.664289
4760,0.000000,0.000000,2,0.415384,-0.229798,0.892185,3,-0.373039,-0.175741,0.664289
4800,0.000000,0.000000,2,0.413444,-0.229851,0.892861,3,-0.367275,-0.172522,0.654139
4840,0.000000,0.000000,2,0.394279,-0.221108,0.854533,3,-0.367275,-0.172522,0.654139
4880,0.000000,0.000000,2,0.391739,-0.221095,0.855341,3,-0.373039,-0.175741,0.664289
4920,0.000000,0.000000,2,0.389198,-0.221083,0.856143,3,-0.373039,-0.175741,0.664289
4960,0.000000,0.000000,2,0.390975,-0.226948,0.872608,3,-0.367275,-0.172522,0.654139
5000,0.000000,0.000000,2,0.380083,-0.222278,0.852993,3,-0.373039,-0.175741,0.664289
5040,0.000000,0.000000,2,0.380674,-0.224174,0.860808,3,-0.367275,-0.172522,0.654139
5080,0.000000,0.000000,2,0.367769,-0.219031,0.839619,3,-0.373039,-0.175741,0.664289
5120,0.000000,0.000000,2,0.372416,-0.224698,0.854613,3,-0.373039,-0.175741,0.664289
5160,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
5200,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.351673,-0.218225,0.827518
5240,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.347056,-0.218448,0.824391
5280,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.345459,-0.220523,0.828416
5320,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.335417,-0.216269,0.810706
5360,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.329341,-0.218511,0.811493
5400,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.321638,-0.215513,0.798898
5440,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.319201,-0.217768,0.798851
5480,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.310045,-0.213701,0.782284
5520,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.308030,-0.214917,0.782556
5560,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.296298,-0.213117,0.767037
5600,0.000000,0.000000,3,-0.367275,-0.172522,0.654139,2,0.295927,-0.215112,0.770567
5640,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.283275,-0.208628,0.743846
5680,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.276934,-0.206526,0.730426
5720,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.279881,-0.210634,0.743708
5760,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.272255,-0.210528,0.729927
5800,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.261133,-0.204462,0.705609
5840,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.261898,-0.208083,0.712599
5880,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.251676,-0.202609,0.690851
5920,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.249990,-0.204032,0.688536
5960,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.243159,-0.204231,0.677723
6000,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.236962,-0.202589,0.667829
6040,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.232557,-0.204364,0.668202
6080,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.221570,-0.200714,0.656183
6120,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.218002,-0.202506,0.659651
6160,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.200269,-0.202293,0.656238
6200,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.192099,-0.200688,0.650749
6240,0.000000,0.000000,3,-0.367275,-0.172522,0.654139,2,0.186395,-0.202460,0.651204
6280,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.176664,-0.198860,0.639292
6320,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.170763,-0.198806,0.636938
6360,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.161007,-0.199230,0.632003
6400,0.000000,0.000000,3,-0.374191,-0.175986,0.665057,2,0.152824,-0.194377,0.614271
6440,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.148866,-0.194676,0.612885
6480,0.000000,0.000000,3,-0.374191,-0.175986,0.665057,2,0.147486,-0.196041,0.614522
6520,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
6560,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.147588,-0.197477,0.620729
6600,0.000000,0.000000,3,-0.367643,-0.172258,0.652602,2,0.147588,-0.197477,0.620729
6640,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.147896,-0.197270,0.620102
6680,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.147588,-0.197477,0.620729
6720,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
6760,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.150856,-0.197719,0.620906
6800,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.154786,-0.197863,0.623822
6840,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.160096,-0.199591,0.630076
6880,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.166720,-0.200732,0.637535
6920,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.170346,-0.197217,0.629999
6960,0.000000,0.000000,3,-0.367275,-0.172522,0.654139,2,0.187943,-0.200715,0.648264
7000,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.200838,-0.206321,0.671741
7040,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.207974,-0.204231,0.670136
7080,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.214548,-0.202638,0.670135
7120,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.230955,-0.202598,0.679184
7160,0.000000,0.000000,3,-0.367275,-0.172522,0.654139,2,0.249677,-0.210532,0.713023
7200,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.258113,-0.210437,0.714840
7240,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.267085,-0.210407,0.722703
7280,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.273505,-0.208401,0.721742
7320,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,900,-9999.000000,-9999.000000,-9999.000000
7360,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.307833,-0.212914,0.751194
7400,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.323566,-0.217687,0.775165
7440,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.322913,-0.211448,0.757583
7480,0.000000,0.000000,3,-0.367275,-0.172522,0.654139,2,0.341114,-0.217628,0.781957
7520,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.364129,-0.220311,0.802708
7560,0.000000,0.000000,3,-0.367275,-0.172522,0.654139,2,0.378159,-0.222951,0.817317
7600,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.383137,-0.220613,0.816441
7640,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,2,0.405275,-0.228464,0.848262
7680,0.000000,0.000000,2,0.412172,-0.226648,0.849166,3,-0.373039,-0.175741,0.664289
7720,0.000000,0.000000,2,0.420624,-0.222546,0.839953,3,-0.373039,-0.175741,0.664289
7760,0.000000,0.000000,2,0.427300,-0.221275,0.843401,3,-0.374191,-0.175986,0.665057
7800,0.000000,0.000000,2,0.450777,-0.229353,0.877478,3,-0.373039,-0.175741,0.664289
7840,0.000000,0.000000,2,0.457807,-0.228597,0.877736,3,-0.373039,-0.175741,0.664289
7880,0.000000,0.000000,2,0.470234,-0.230408,0.889897,3,-0.367275,-0.172522,0.654139
7920,0.000000,0.000000,2,0.486584,-0.230255,0.896492,3,-0.374191,-0.175986,0.665057
7960,0.000000,0.000000,2,0.502553,-0.233341,0.915202,3,-0.373039,-0.175741,0.664289
8000,0.000000,0.000000,2,0.518741,-0.236331,0.932942,3,-0.373039,-0.175741,0.664289
8040,0.000000,0.000000,2,0.509320,-0.229552,0.908181,3,-0.373039,-0.175741,0.664289
8080,0.000000,0.000000,2,0.535975,-0.237486,0.943215,3,-0.373039,-0.175741,0.664289
8120,0.000000,0.000000,2,0.551443,-0.237373,0.950511,3,-0.373039,-0.175741,0.664289
8160,0.000000,0.000000,2,0.573101,-0.243609,0.975717,3,-0.373039,-0.175741,0.664289
8200,0.000000,0.000000,2,0.584512,-0.246114,0.988029,3,-0.373039,-0.175741,0.664289
8240,0.000000,0.000000,2,0.592702,-0.244685,0.992971,3,-0.373039,-0.175741,0.664289
8280,0.000000,0.000000,2,0.611283,-0.249874,1.015735,3,-0.373039,-0.175741,0.664289
8320,0.000000,0.000000,2,0.616090,-0.245405,1.005724,3,-0.373039,-0.175741,0.664289
8360,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,900,-9999.000000,-9999.000000,-9999.000000
8400,0.000000,0.000000,2,0.651199,-0.253111,1.044240,3,-0.373039,-0.175741,0.664289
8440,0.000000,0.000000,2,0.674785,-0.258180,1.069889,3,-0.373039,-0.175741,0.664289
8480,0.000000,0.000000,2,0.680715,-0.258151,1.070656,3,-0.373039,-0.175741,0.664289
8520,0.000000,0.000000,2,0.689388,-0.254963,1.067789,3,-0.373039,-0.175741,0.664289
8560,0.000000,0.000000,2,0.715282,-0.261188,1.098353,3,-0.373039,-0.175741,0.664289
8600,0.000000,0.000000,2,0.717972,-0.260938,1.095604,3,-0.373039,-0.175741,0.664289
8640,0.000000,0.000000,2,0.729148,-0.259727,1.104815,3,-0.373039,-0.175741,0.664289
8680,0.000000,0.000000,2,0.760090,-0.267264,1.135876,3,-0.373039,-0.175741,0.664289
8720,0.000000,0.000000,2,0.750543,-0.259634,1.112781,3,-0.373039,-0.175741,0.664289
8760,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,900,-9999.000000,-9999.000000,-9999.000000
8800,0.000000,0.000000,2,0.809819,-0.275371,1.184582,3,-0.373039,-0.175741,0.664289
8840,0.000000,0.000000,2,0.786464,-0.265341,1.144152,3,-0.373039,-0.175741,0.664289
8880,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
8920,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,900,-9999.000000,-9999.000000,-9999.000000
8960,0.000000,0.000000,2,0.855889,-0.278156,1.217693,3,-0.373039,-0.175741,0.664289
9000,0.000000,0.000000,2,0.859145,-0.275996,1.214624,3,-0.373039,-0.175741,0.664289
9040,0.000000,0.000000,2,0.879012,-0.280057,1.235446,3,-0.373039,-0.175741,0.664289
9080,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
9120,0.000000,0.000000,2,0.868858,-0.274201,1.210636,3,-0.373039,-0.175741,0.664289
9160,0.000000,0.000000,2,0.871549,-0.274428,1.210681,3,-0.373039,-0.175741,0.664289
9200,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,900,-9999.000000,-9999.000000,-9999.000000
9240,0.000000,0.000000,2,0.886197,-0.275948,1.231115,3,-0.373039,-0.175741,0.664289
9280,0.000000,0.000000,2,0.885414,-0.277708,1.230048,3,-0.373039,-0.175741,0.664289
9320,0.000000,0.000000,2,0.883688,-0.279959,1.231031,3,-0.367275,-0.172522,0.654139
9360,0.000000,0.000000,2,0.867669,-0.274403,1.212665,3,-0.367275,-0.172522,0.654139
9400,0.000000,0.000000,2,0.850533,-0.270001,1.189925,3,-0.373039,-0.175741,0.664289
9440,0.000000,0.000000,2,0.879012,-0.280057,1.235446,3,-0.373039,-0.175741,0.664289
9480,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
9520,0.000000,0.000000,2,0.855889,-0.278156,1.217693,3,-0.373039,-0.175741,0.664289
9560,0.000000,0.000000,2,0.850180,-0.278326,1.214672,3,-0.373039,-0.175741,0.664289
9600,0.000000,0.000000,2,0.821250,-0.271762,1.179971,3,-0.373039,-0.175741,0.664289
9640,0.000000,0.000000,2,0.817490,-0.271736,1.181809,3,-0.373039,-0.175741,0.664289
9680,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,900,-9999.000000,-9999.000000,-9999.000000
9720,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,900,-9999.000000,-9999.000000,-9999.000000
9760,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,900,-9999.000000,-9999.000000,-9999.000000
9800,0.000000,0.000000,2,0.752625,-0.261189,1.121019,3,-0.373039,-0.175741,0.664289
9840,0.000000,0.000000,2,0.758432,-0.265931,1.140803,3,-0.373039,-0.175741,0.664289
9880,0.000000,0.000000,2,0.738298,-0.264563,1.126793,3,-0.373039,-0.175741,0.664289
9920,0.000000,0.000000,2,0.732937,-0.264541,1.129313,3,-0.373039,-0.175741,0.664289
9960,0.000000,0.000000,2,0.702602,-0.256668,1.095185,3,-0.373039,-0.175741,0.664289
10000,0.000000,0.000000,2,0.722156,-0.267938,1.133264,3,-0.373039,-0.175741,0.664289
10040,0.000000,0.000000,2,0.688409,-0.258174,1.091194,3,-0.373039,-0.175741,0.664289
10080,0.000000,0.000000,2,0.678158,-0.261481,1.095036,3,-0.373039,-0.175741,0.664289
10120,0.000000,0.000000,2,0.676483,-0.263135,1.104509,3,-0.373039,-0.175741,0.664289
10160,0.000000,0.000000,3,-0.367275,-0.172522,0.654139,900,-9999.000000,-9999.000000,-9999.000000
10200,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,900,-9999.000000,-9999.000000,-9999.000000
10240,0.000000,0.000000,2,0.624312,-0.252149,1.051150,3,-0.373039,-0.175741,0.664289
10280,0.000000,0.000000,2,0.579551,-0.241857,1.000514,3,-0.373039,-0.175741,0.664289
10320,0.000000,0.000000,2,0.587011,-0.247883,1.023664,3,-0.373039,-0.175741,0.664289
10360,0.000000,0.000000,2,0.580731,-0.247844,1.026154,3,-0.373039,-0.175741,0.664289
10400,0.000000,0.000000,3,-0.367275,-0.172522,0.654139,900,-9999.000000,-9999.000000,-9999.000000
10440,0.000000,0.000000,2,0.550174,-0.242929,1.002581,3,-0.373039,-0.175741,0.664289
10480,0.000000,0.000000,2,0.523996,-0.239021,0.980877,3,-0.373039,-0.175741,0.664289
10520,0.000000,0.000000,2,0.518446,-0.240164,0.988920,3,-0.373039,-0.175741,0.664289
10560,0.000000,0.000000,2,0.509046,-0.241844,0.985579,3,-0.373039,-0.175741,0.664289
10600,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,900,-9999.000000,-9999.000000,-9999.000000
10640,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,900,-9999.000000,-9999.000000,-9999.000000
10680,0.000000,0.000000,2,0.455027,-0.235030,0.951212,3,-0.373039,-0.175741,0.664289
10720,0.000000,0.000000,3,-0.367275,-0.172522,0.654139,900,-9999.000000,-9999.000000,-9999.000000
10760,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,900,-9999.000000,-9999.000000,-9999.000000
10800,0.000000,0.000000,2,0.418667,-0.230369,0.926040,3,-0.373039,-0.175741,0.664289
10840,0.000000,0.000000,2,0.388197,-0.222101,0.891564,3,-0.367275,-0.172522,0.654139
10880,0.000000,0.000000,3,-0.373039,-0.175741,0.664289,900,-9999.000000,-9999.000000,-9999.000000
