robot1
td(ms),wD,wI,id,x,y,z,id,x,y,z
2400,5.977423,5.434642,3,-0.120777,0.148980,1.085091,900,-9999.000000,-9999.000000,-9999.000000
2440,5.977423,5.434642,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
2480,4.178477,5.434642,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
2520,4.178477,5.434642,3,-0.165407,0.148972,1.081207,1,0.676617,0.147581,1.070972
2560,4.178477,4.425621,3,-0.160252,0.147879,1.057219,1,0.663262,0.145013,1.045543
2600,4.178477,4.425621,3,-0.154658,0.147322,1.054145,1,0.672909,0.144965,1.041178
2640,3.537610,4.425621,3,-0.133678,0.152231,1.085723,900,-9999.000000,-9999.000000,-9999.000000
2680,3.537610,4.425621,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
2720,3.537610,4.425621,3,-0.104380,0.145118,1.027191,900,-9999.000000,-9999.000000,-9999.000000
2760,3.497652,2.691167,3,-0.098146,0.149192,1.035850,1,0.720353,0.143208,0.982991
2800,3.497652,2.691167,3,-0.099033,0.146646,1.037750,1,0.732178,0.145841,0.995393
2840,3.497652,2.691167,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
2880,3.497652,2.691167,3,-0.095385,0.149334,1.036467,900,-9999.000000,-9999.000000,-9999.000000
2920,3.497652,2.691167,3,-0.090773,0.147064,1.015972,1,0.711265,0.140798,0.943181
2960,3.497652,2.691167,3,-0.087789,0.144188,0.991769,1,0.711768,0.142078,0.940888
3000,3.497652,2.691167,3,-0.093775,0.147619,1.010656,1,0.711563,0.142479,0.944768
3040,3.359295,2.628022,3,-0.106086,0.152216,1.036241,1,0.708379,0.141709,0.953931
3080,3.359295,2.628022,3,-0.109269,0.150807,1.011870,1,0.720322,0.147093,0.975093
3120,3.359295,4.181426,3,-0.116559,0.154722,1.033382,1,0.716681,0.147320,0.978927
3160,3.359295,4.181426,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
3200,2.843623,4.181426,3,-0.136405,0.157521,1.031415,1,0.670458,0.144900,0.946804
3240,2.843623,4.181426,3,-0.139242,0.157521,1.031165,1,0.681046,0.145802,0.961952
3280,2.843623,4.181426,3,-0.127667,0.151986,0.986455,900,-9999.000000,-9999.000000,-9999.000000
3320,2.843623,4.199714,3,-0.125890,0.156266,1.009755,1,0.696602,0.147496,0.955401
3360,2.843623,4.199714,3,-0.122228,0.154662,0.986535,1,0.699025,0.147455,0.955051
3400,2.688713,4.199714,3,-0.119827,0.157072,1.006291,900,-9999.000000,-9999.000000,-9999.000000
3440,2.688713,4.199714,3,-0.106219,0.158680,1.009121,900,-9999.000000,-9999.000000,-9999.000000
3480,2.688713,2.772272,3,-0.097250,0.157539,0.989017,900,-9999.000000,-9999.000000,-9999.000000
3520,2.688713,2.772272,3,-0.088053,0.154016,0.963384,1,0.744018,0.150690,0.934010
3560,2.688713,2.772272,3,-0.088309,0.159929,0.987653,1,0.746324,0.149847,0.926837
3600,0.000000,0.000000,3,-0.085599,0.159928,0.987805,1,0.736954,0.149112,0.904935
3640,0.000000,0.000000,3,-0.071566,0.154528,0.946907,1,0.735639,0.147705,0.874839
3680,0.000000,0.000000,3,-0.068705,0.158730,0.968423,900,-9999.000000,-9999.000000,-9999.000000
3720,0.000000,0.000000,3,-0.063398,0.158733,0.968677,1,0.750327,0.147093,0.862664
3760,3.818651,3.387453,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
3800,3.818651,3.387453,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
3840,3.818651,5.232636,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
3880,3.818651,5.232636,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
3920,3.818651,6.532073,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
3960,3.818651,6.532073,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
4000,3.818651,6.532073,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
4040,2.754277,7.142451,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
4080,2.754277,7.142451,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
4120,2.754277,7.241864,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
4160,2.754277,7.241864,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
4200,2.911627,5.495804,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
4240,2.911627,5.495804,3,-0.480513,0.137343,0.738776,1,0.285391,0.153623,1.020679
4280,2.911627,5.495804,1,0.285521,0.152190,0.993869,3,-0.475875,0.139213,0.738270
4320,2.911627,5.495804,1,0.298429,0.154091,1.005106,3,-0.471271,0.139236,0.740386
4360,2.911627,5.495804,3,-0.457771,0.137210,0.728313,900,-9999.000000,-9999.000000,-9999.000000
4400,3.787605,3.092789,3,-0.462354,0.141871,0.745822,1,0.315726,0.152358,0.987004
4440,3.787605,3.092789,3,-0.449590,0.139380,0.730960,1,0.322032,0.153096,0.985399
4480,3.787605,3.092789,3,-0.447282,0.141610,0.731578,1,0.330664,0.157010,0.999193
4520,3.787605,3.092789,3,-0.447902,0.141685,0.731501,1,0.325846,0.152146,0.971545
4560,3.787605,3.092789,3,-0.447282,0.141610,0.731578,1,0.320405,0.147727,0.946919
4600,3.316329,2.904019,3,-0.437320,0.140866,0.719717,1,0.338615,0.152286,0.969694
4640,3.316329,2.904019,1,0.340380,0.149834,0.954282,3,-0.435112,0.140878,0.720695
4680,3.316329,2.904019,3,-0.429942,0.141012,0.723698,1,0.340290,0.146472,0.929423
4720,3.316329,2.904019,3,-0.418507,0.139952,0.711189,1,0.354648,0.150230,0.941544
4760,3.458664,2.904019,3,-0.412887,0.139897,0.713018,1,0.361641,0.147745,0.937393
4800,3.458664,2.904019,3,-0.408541,0.139917,0.714821,1,0.375517,0.148103,0.936490
4840,3.458664,2.904019,3,-0.401710,0.139217,0.702713,1,0.373612,0.144843,0.919306
4880,4.170707,3.042164,3,-0.401710,0.139217,0.702713,1,0.376139,0.145406,0.912610
4920,4.170707,3.042164,3,-0.403282,0.139135,0.701908,1,0.372792,0.140908,0.896164
4960,4.170707,4.389429,3,-0.394646,0.138307,0.690218,1,0.389048,0.144850,0.915732
5000,4.170707,4.389429,3,-0.395521,0.138224,0.689335,1,0.383036,0.139231,0.877677
5040,4.170707,4.389429,3,-0.397617,0.138213,0.688460,1,0.392159,0.143614,0.891595
5080,5.028506,4.536720,3,-0.393176,0.137531,0.676182,1,0.388683,0.141491,0.874053
5120,5.028506,4.536720,3,-0.395627,0.137427,0.674785,1,0.385800,0.140140,0.863974
5160,5.483950,5.240058,1,0.379265,0.137698,0.844588,3,-0.390503,0.135264,0.660746
5200,5.483950,5.240058,1,0.383842,0.140006,0.842022,3,-0.397422,0.138540,0.658960
5240,5.798975,5.712311,1,0.383701,0.142396,0.841447,3,-0.400371,0.139677,0.652993
5280,5.798975,5.712311,1,0.375632,0.140248,0.825162,3,-0.406602,0.140558,0.649270
5320,5.798975,5.712311,1,0.376456,0.141735,0.836469,3,-0.404072,0.134490,0.626652
5360,5.706601,6.108296,1,0.361939,0.139049,0.817654,3,-0.413043,0.133359,0.621803
5400,5.706601,6.108296,1,0.346806,0.140635,0.816289,900,-9999.000000,-9999.000000,-9999.000000
5440,6.324397,7.594447,1,0.339831,0.143051,0.818382,900,-9999.000000,-9999.000000,-9999.000000
5480,6.324397,7.594447,1,0.332736,0.146964,0.823670,900,-9999.000000,-9999.000000,-9999.000000
5520,6.490419,7.587015,1,0.310917,0.141049,0.794450,900,-9999.000000,-9999.000000,-9999.000000
5560,6.490419,7.587015,1,0.301345,0.141359,0.795675,900,-9999.000000,-9999.000000,-9999.000000
5600,6.490419,7.587015,1,0.280931,0.140589,0.785320,900,-9999.000000,-9999.000000,-9999.000000
5640,6.621330,7.850687,1,0.274349,0.140673,0.787357,900,-9999.000000,-9999.000000,-9999.000000
5680,6.621330,7.850687,1,0.259569,0.139564,0.773792,900,-9999.000000,-9999.000000,-9999.000000
5720,7.076216,8.335103,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
5760,7.076216,8.335103,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
5800,7.035311,8.768378,1,0.211013,0.140033,0.763322,900,-9999.000000,-9999.000000,-9999.000000
