robot1
td(ms),wD,wI,id,x,y,z,id,x,y,z
1840,0.000000,0.000000,2,0.591152,-0.242681,0.928839,3,-0.372377,-0.178469,0.680088
1880,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
1920,0.000000,0.000000,2,0.550642,-0.232182,0.888685,3,-0.365714,-0.175329,0.670406
1960,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
2000,0.000000,0.000000,2,0.533830,-0.235684,0.899363,3,-0.372377,-0.178469,0.680088
2040,0.000000,0.000000,2,0.525036,-0.235898,0.897346,3,-0.365714,-0.175329,0.670406
2080,0.000000,0.000000,2,0.520114,-0.236475,0.902173,3,-0.372377,-0.178469,0.680088
2120,0.000000,0.000000,2,0.481567,-0.226165,0.863258,3,-0.372377,-0.178469,0.680088
2160,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
2200,0.000000,0.000000,2,0.481155,-0.232315,0.888497,3,-0.372377,-0.178469,0.680088
2240,0.000000,0.000000,2,0.462956,-0.228621,0.869564,3,-0.372377,-0.178469,0.680088
2280,0.000000,0.000000,2,0.457337,-0.229421,0.875374,3,-0.372377,-0.178469,0.680088
2320,0.000000,0.000000,2,0.432526,-0.225634,0.858359,3,-0.372377,-0.178469,0.680088
2360,0.000000,0.000000,2,0.426146,-0.224986,0.857132,3,-0.372377,-0.178469,0.680088
2400,0.000000,0.000000,2,0.418441,-0.226219,0.860164,3,-0.372377,-0.178469,0.680088
2440,0.000000,0.000000,2,0.404975,-0.222953,0.847509,3,-0.372377,-0.178469,0.680088
2480,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
2520,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.381190,-0.224384,0.850486
2560,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
2600,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.360476,-0.222392,0.840040
2640,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.343292,-0.216804,0.818864
2680,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
2720,0.000000,0.000000,3,-0.365714,-0.175329,0.670406,2,0.322117,-0.220294,0.829138
2760,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
2800,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
2840,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.295308,-0.219487,0.820220
2880,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
2920,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
2960,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.253853,-0.213122,0.790026
3000,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.250629,-0.212783,0.789465
3040,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.247133,-0.212677,0.789851
3080,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.245651,-0.210538,0.779325
3120,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.250129,-0.210551,0.778347
3160,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.253940,-0.212700,0.788383
3200,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.258395,-0.213133,0.789005
3240,0.000000,0.000000,3,-0.365714,-0.175329,0.670406,2,0.268880,-0.217364,0.805846
3280,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
3320,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.282910,-0.215161,0.803252
3360,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.288803,-0.215253,0.802084
3400,0.000000,0.000000,3,-0.365714,-0.175329,0.670406,2,0.302381,-0.220361,0.821797
3440,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
3480,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.312196,-0.217281,0.811714
3520,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
3560,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
3600,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.348973,-0.220894,0.828926
3640,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.360934,-0.223156,0.837609
3680,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.370413,-0.223116,0.839478
3720,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
3760,0.000000,0.000000,3,-0.365714,-0.175329,0.670406,2,0.390331,-0.220766,0.833812
3800,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,2,0.402006,-0.223668,0.845629
3840,0.000000,0.000000,2,0.411576,-0.223498,0.847438,3,-0.372377,-0.178469,0.680088
3880,0.000000,0.000000,2,0.423410,-0.221248,0.844824,3,-0.365714,-0.175329,0.670406
3920,0.000000,0.000000,2,0.449706,-0.229898,0.880299,3,-0.372377,-0.178469,0.680088
3960,0.000000,0.000000,2,0.454872,-0.229496,0.876624,3,-0.372377,-0.178469,0.680088
4000,0.000000,0.000000,2,0.464761,-0.229841,0.880643,3,-0.372377,-0.178469,0.680088
4040,0.000000,0.000000,2,0.468240,-0.226992,0.872461,3,-0.372377,-0.178469,0.680088
4080,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
4120,0.000000,0.000000,2,0.507929,-0.234135,0.903324,3,-0.372377,-0.178469,0.680088
4160,0.000000,0.000000,2,0.508351,-0.230323,0.887731,3,-0.372377,-0.178469,0.680088
4200,0.000000,0.000000,2,0.522444,-0.233874,0.902172,3,-0.372377,-0.178469,0.680088
4240,0.000000,0.000000,2,0.530773,-0.233695,0.904886,3,-0.372377,-0.178469,0.680088
4280,0.000000,0.000000,2,0.557699,-0.236972,0.919410,3,-0.372377,-0.178469,0.680088
4320,0.000000,0.000000,2,0.563360,-0.236987,0.916884,3,-0.372377,-0.178469,0.680088
4360,0.000000,0.000000,2,0.596785,-0.247112,0.959422,3,-0.372377,-0.178469,0.680088
4400,0.000000,0.000000,2,0.584063,-0.239162,0.929733,3,-0.372377,-0.178469,0.680088
4440,0.000000,0.000000,2,0.594531,-0.239489,0.933565,3,-0.372377,-0.178469,0.680088
4480,0.000000,0.000000,2,0.603554,-0.238432,0.931513,3,-0.372377,-0.178469,0.680088
4520,0.000000,0.000000,2,0.622994,-0.243166,0.949911,3,-0.372377,-0.178469,0.680088
4560,0.000000,0.000000,2,0.626863,-0.241412,0.947267,3,-0.372377,-0.178469,0.680088
4600,0.000000,0.000000,2,0.649522,-0.245993,0.972293,3,-0.372377,-0.178469,0.680088
4640,0.000000,0.000000,2,0.651806,-0.245483,0.968228,3,-0.372377,-0.178469,0.680088
4680,0.000000,0.000000,2,0.682573,-0.252521,0.994379,3,-0.372377,-0.178469,0.680088
4720,0.000000,0.000000,2,0.683223,-0.250239,0.990426,3,-0.372377,-0.178469,0.680088
4760,0.000000,0.000000,2,0.688666,-0.249084,0.989958,3,-0.372377,-0.178469,0.680088
4800,0.000000,0.000000,2,0.707903,-0.253986,1.011027,3,-0.365714,-0.175329,0.670406
4840,0.000000,0.000000,2,0.736045,-0.261292,1.040979,3,-0.372377,-0.178469,0.680088
4880,0.000000,0.000000,2,0.706900,-0.246573,0.984514,3,-0.372377,-0.178469,0.680088
4920,0.000000,0.000000,2,0.744327,-0.256517,1.029296,3,-0.365714,-0.175329,0.670406
4960,0.000000,0.000000,2,0.752303,-0.257937,1.032587,3,-0.372377,-0.178469,0.680088
5000,0.000000,0.000000,2,0.738382,-0.250839,1.005087,3,-0.372377,-0.178469,0.680088
5040,0.000000,0.000000,2,0.762465,-0.255282,1.031157,3,-0.372377,-0.178469,0.680088
5080,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
5120,0.000000,0.000000,2,0.816578,-0.268201,1.085053,3,-0.372377,-0.178469,0.680088
5160,0.000000,0.000000,2,0.776001,-0.252109,1.024963,3,-0.372377,-0.178469,0.680088
5200,0.000000,0.000000,2,0.823808,-0.264790,1.082166,3,-0.372377,-0.178469,0.680088
5240,0.000000,0.000000,2,0.823873,-0.264448,1.075589,3,-0.372377,-0.178469,0.680088
5280,0.000000,0.000000,2,0.860488,-0.270778,1.112644,3,-0.372377,-0.178469,0.680088
5320,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
5360,0.000000,0.000000,2,0.833542,-0.259914,1.068390,3,-0.372377,-0.178469,0.680088
5400,0.000000,0.000000,2,0.863416,-0.267240,1.101253,3,-0.372377,-0.178469,0.680088
5440,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
5480,0.000000,0.000000,2,0.870529,-0.265696,1.098047,3,-0.372377,-0.178469,0.680088
5520,0.000000,0.000000,2,0.874217,-0.263694,1.095808,3,-0.372377,-0.178469,0.680088
5560,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
5600,0.000000,0.000000,2,0.905657,-0.270891,1.126972,3,-0.372377,-0.178469,0.680088
5640,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
5680,0.000000,0.000000,2,0.895152,-0.261114,1.096425,3,-0.372377,-0.178469,0.680088
5720,0.000000,0.000000,2,0.918427,-0.267412,1.120459,3,-0.372377,-0.178469,0.680088
5760,0.000000,0.000000,2,0.953278,-0.275556,1.157396,3,-0.372377,-0.178469,0.680088
5800,0.000000,0.000000,2,0.921257,-0.264713,1.115491,3,-0.372377,-0.178469,0.680088
5840,0.000000,0.000000,2,0.924217,-0.264525,1.112435,3,-0.372377,-0.178469,0.680088
5880,0.000000,0.000000,2,0.970827,-0.274695,1.160496,3,-0.372377,-0.178469,0.680088
5920,0.000000,0.000000,2,0.976778,-0.275205,1.164226,3,-0.372377,-0.178469,0.680088
5960,0.000000,0.000000,2,0.977959,-0.273394,1.160362,3,-0.372377,-0.178469,0.680088
6000,0.000000,0.000000,2,0.981792,-0.272677,1.160145,3,-0.372377,-0.178469,0.680088
6040,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
6080,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
6120,0.000000,0.000000,2,1.033958,-0.282043,1.206137,3,-0.372377,-0.178469,0.680088
6160,0.000000,0.000000,2,1.024694,-0.277112,1.188309,3,-0.372377,-0.178469,0.680088
6200,0.000000,0.000000,2,1.028025,-0.276962,1.185137,3,-0.365714,-0.175329,0.670406
6240,0.000000,0.000000,2,1.047067,-0.281344,1.192857,3,-0.372377,-0.178469,0.680088
6280,0.000000,0.000000,2,1.013720,-0.269682,1.136331,3,-0.365714,-0.175329,0.670406
6320,0.000000,0.000000,2,1.050482,-0.277596,1.172565,3,-0.372377,-0.178469,0.680088
6360,0.000000,0.000000,2,1.021609,-0.267658,1.133427,3,-0.372377,-0.178469,0.680088
6400,0.000000,0.000000,2,1.025413,-0.268351,1.136168,3,-0.372377,-0.178469,0.680088
6440,0.000000,0.000000,2,1.097180,-0.286699,1.212052,3,-0.365714,-0.175329,0.670406
6480,0.000000,0.000000,2,1.067784,-0.279247,1.181431,3,-0.372377,-0.178469,0.680088
6520,0.000000,0.000000,2,1.097180,-0.286699,1.212052,3,-0.372377,-0.178469,0.680088
6560,0.000000,0.000000,2,1.025413,-0.268351,1.136168,3,-0.372377,-0.178469,0.680088
6600,0.000000,0.000000,2,1.008438,-0.262947,1.117422,3,-0.372377,-0.178469,0.680088
6640,0.000000,0.000000,2,1.053949,-0.277492,1.169517,3,-0.372377,-0.178469,0.680088
6680,0.000000,0.000000,3,-0.365714,-0.175329,0.670406,900,-9999.000000,-9999.000000,-9999.000000
6720,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
6760,0.000000,0.000000,2,1.025413,-0.268351,1.136168,3,-0.372377,-0.178469,0.680088
6800,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
6840,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
6880,0.000000,0.000000,2,1.043071,-0.276238,1.163870,3,-0.372377,-0.178469,0.680088
6920,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
6960,0.000000,0.000000,2,1.007556,-0.267913,1.144531,3,-0.372377,-0.178469,0.680088
7000,0.000000,0.000000,2,1.031451,-0.275157,1.182649,3,-0.372377,-0.178469,0.680088
7040,0.000000,0.000000,2,1.024805,-0.275452,1.189018,3,-0.372377,-0.178469,0.680088
7080,0.000000,0.000000,2,1.024805,-0.275452,1.189018,3,-0.372377,-0.178469,0.680088
7120,0.000000,0.000000,2,1.015277,-0.273505,1.177557,3,-0.372377,-0.178469,0.680088
7160,0.000000,0.000000,2,1.024805,-0.275452,1.189018,3,-0.372377,-0.178469,0.680088
7200,0.000000,0.000000,2,1.024805,-0.275452,1.189018,3,-0.372377,-0.178469,0.680088
7240,0.000000,0.000000,2,1.024805,-0.275452,1.189018,3,-0.372377,-0.178469,0.680088
7280,0.000000,0.000000,2,1.024805,-0.275452,1.189018,3,-0.372377,-0.178469,0.680088
7320,0.000000,0.000000,2,1.021238,-0.275178,1.183100,3,-0.372377,-0.178469,0.680088
7360,0.000000,0.000000,2,1.024805,-0.275452,1.189018,3,-0.372377,-0.178469,0.680088
7400,0.000000,0.000000,2,1.015277,-0.273505,1.177557,3,-0.372377,-0.178469,0.680088
7440,0.000000,0.000000,2,1.029331,-0.276407,1.192629,3,-0.372377,-0.178469,0.680088
7480,0.000000,0.000000,2,1.029331,-0.276407,1.192629,3,-0.372377,-0.178469,0.680088
7520,0.000000,0.000000,2,1.029331,-0.276407,1.192629,3,-0.372377,-0.178469,0.680088
7560,0.000000,0.000000,2,1.015277,-0.273505,1.177557,3,-0.372377,-0.178469,0.680088
7600,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
7640,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
7680,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
7720,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
7760,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
7800,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
7840,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
7880,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
7920,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
7960,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8000,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8040,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8080,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8120,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8160,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8200,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8240,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8280,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8320,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8360,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8400,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
8440,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8480,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8520,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8560,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8600,0.000000,0.000000,3,-0.365714,-0.175329,0.670406,900,-9999.000000,-9999.000000,-9999.000000
8640,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8680,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8720,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8760,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8800,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
8840,0.000000,0.000000,2,1.045869,-0.293924,1.292846,3,-0.372377,-0.178469,0.680088
8880,0.000000,0.000000,2,1.043483,-0.293966,1.294529,3,-0.372377,-0.178469,0.680088
8920,0.000000,0.000000,2,1.041604,-0.293895,1.295281,3,-0.372377,-0.178469,0.680088
8960,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
9000,0.000000,0.000000,2,1.002129,-0.287662,1.257600,3,-0.372377,-0.178469,0.680088
9040,0.000000,0.000000,3,-0.376477,-0.180501,0.690101,900,-9999.000000,-9999.000000,-9999.000000
9080,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
9120,0.000000,0.000000,2,0.959164,-0.280216,1.215109,3,-0.372377,-0.178469,0.680088
9160,0.000000,0.000000,2,0.954685,-0.279700,1.214933,3,-0.372377,-0.178469,0.680088
9200,0.000000,0.000000,2,0.955094,-0.282497,1.218757,3,-0.372377,-0.178469,0.680088
9240,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
9280,0.000000,0.000000,2,0.921891,-0.274745,1.183776,3,-0.372377,-0.178469,0.680088
9320,0.000000,0.000000,2,0.894926,-0.268409,1.153591,3,-0.372377,-0.178469,0.680088
9360,0.000000,0.000000,2,0.917897,-0.278555,1.185081,3,-0.372377,-0.178469,0.680088
9400,0.000000,0.000000,2,0.892157,-0.271912,1.153001,3,-0.372377,-0.178469,0.680088
9440,0.000000,0.000000,2,0.912875,-0.279814,1.183365,3,-0.372377,-0.178469,0.680088
9480,0.000000,0.000000,2,0.858132,-0.264394,1.114046,3,-0.372377,-0.178469,0.680088
9520,0.000000,0.000000,2,0.858709,-0.265281,1.114275,3,-0.372377,-0.178469,0.680088
9560,0.000000,0.000000,2,0.832506,-0.258558,1.081785,3,-0.372377,-0.178469,0.680088
9600,0.000000,0.000000,2,0.788595,-0.246962,1.024300,900,-9999.000000,-9999.000000,-9999.000000
9640,0.000000,0.000000,2,0.801124,-0.252597,1.045066,3,-0.372377,-0.178469,0.680088
9680,0.000000,0.000000,2,0.809004,-0.257005,1.061737,3,-0.372377,-0.178469,0.680088
9720,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
9760,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
9800,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
9840,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
9880,0.000000,0.000000,2,0.837814,-0.275451,1.170172,3,-0.372377,-0.178469,0.680088
9920,0.000000,0.000000,2,0.807150,-0.266690,1.129946,3,-0.372377,-0.178469,0.680088
9960,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
10000,0.000000,0.000000,2,0.837814,-0.275451,1.170172,3,-0.372377,-0.178469,0.680088
10040,0.000000,0.000000,2,0.837814,-0.275451,1.170172,3,-0.372377,-0.178469,0.680088
10080,0.000000,0.000000,2,0.809065,-0.267051,1.130917,3,-0.372377,-0.178469,0.680088
10120,0.000000,0.000000,2,0.837814,-0.275451,1.170172,3,-0.372377,-0.178469,0.680088
10160,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
10200,0.000000,0.000000,2,0.837814,-0.275451,1.170172,3,-0.372377,-0.178469,0.680088
10240,0.000000,0.000000,2,0.837814,-0.275451,1.170172,3,-0.372377,-0.178469,0.680088
10280,0.000000,0.000000,2,0.833187,-0.274265,1.165490,3,-0.365714,-0.175329,0.670406
10320,0.000000,0.000000,2,0.837814,-0.275451,1.170172,3,-0.372377,-0.178469,0.680088
10360,0.000000,0.000000,2,0.833187,-0.274265,1.165490,3,-0.372377,-0.178469,0.680088
10400,0.000000,0.000000,2,0.833187,-0.274265,1.165490,3,-0.372377,-0.178469,0.680088
10440,0.000000,0.000000,2,0.837814,-0.275451,1.170172,3,-0.372377,-0.178469,0.680088
10480,0.000000,0.000000,2,0.837814,-0.275451,1.170172,3,-0.372377,-0.178469,0.680088
10520,0.000000,0.000000,2,0.837814,-0.275451,1.170172,3,-0.372377,-0.178469,0.680088
10560,0.000000,0.000000,2,0.833187,-0.274265,1.165490,3,-0.365714,-0.175329,0.670406
10600,0.000000,0.000000,2,0.833187,-0.274265,1.165490,3,-0.372377,-0.178469,0.680088
10640,0.000000,0.000000,2,0.837814,-0.275451,1.170172,3,-0.365714,-0.175329,0.670406
10680,0.000000,0.000000,2,0.802373,-0.265382,1.124991,3,-0.372377,-0.178469,0.680088
10720,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
10760,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
10800,0.000000,0.000000,3,-0.372377,-0.178469,0.680088,900,-9999.000000,-9999.000000,-9999.000000
