robot1
td(ms),wD,wI,id,x,y,z,id,x,y,z
9000,-0.000000,0.000000,1,0.273182,0.127638,0.569848,2,-9999.000000,-9999.000000,-9999.000000
9100,1.885116,-0.000000,1,0.272583,0.127758,0.568817,2,-9999.000000,-9999.000000,-9999.000000
9200,0.994590,-1.183717,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
9300,0.994590,-1.183717,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
9400,4.409648,-1.183717,3,-0.193550,0.121728,0.495772,2,-9999.000000,-9999.000000,-9999.000000
9500,0.000000,0.000000,3,-0.194467,0.122791,0.497723,2,-9999.000000,-9999.000000,-9999.000000
9600,0.000000,-0.000000,3,-0.195760,0.123765,0.501974,2,-9999.000000,-9999.000000,-9999.000000
9700,0.000000,0.000000,3,-0.194467,0.122791,0.497723,2,-9999.000000,-9999.000000,-9999.000000
9800,-0.000000,1.077912,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
9900,1.138205,5.667870,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
10000,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
10100,1.138205,0.000000,1,0.211791,0.126915,0.587514,2,-9999.000000,-9999.000000,-9999.000000
10200,-0.000000,0.000000,1,0.213979,0.127120,0.591043,2,-9999.000000,-9999.000000,-9999.000000
10300,-0.000000,0.000000,1,0.215774,0.128348,0.597318,2,-9999.000000,-9999.000000,-9999.000000
10400,0.000000,0.000000,1,0.215774,0.128348,0.597318,2,-9999.000000,-9999.000000,-9999.000000
10500,0.000000,0.000000,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
10600,0.995455,-1.006899,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
10700,-0.995455,-1.006899,3,-0.312195,0.121023,0.441001,1,0.450106,0.122669,0.471588
10800,-2.268909,-2.171763,1,0.426784,0.111658,0.458487,3,-0.311861,0.111971,0.431417
10900,4.765084,6.347089,1,0.446772,0.120977,0.470103,3,-0.294981,0.116045,0.446640
11000,6.697595,7.875497,1,0.466023,0.121267,0.475863,2,-9999.000000,-9999.000000,-9999.000000
11100,-7.845195,-8.885745,1,0.492104,0.124858,0.497763,3,-0.266758,0.116873,0.531892
11200,-8.048909,-9.400775,1,0.504873,0.125985,0.512292,3,-0.254192,0.126631,0.574077
11300,-9.107785,-9.878563,1,0.526084,0.120309,0.529722,3,-0.231934,0.119762,0.614985
11400,-9.397259,-10.666123,1,0.548118,0.122391,0.554009,3,-0.217489,0.124160,0.664883
11500,-9.893347,-10.961965,1,0.560750,0.117903,0.579093,3,-0.199161,0.124151,0.695988
11600,9.395572,10.147199,3,-0.182033,0.132682,0.745686,1,0.580004,0.130033,0.603318
11700,8.842455,9.967463,1,0.593914,0.130791,0.626881,2,-9999.000000,-9999.000000,-9999.000000
11800,-8.405611,-9.330936,1,0.606541,0.133348,0.635241,3,-0.144095,0.137126,0.825372
11900,-8.267945,-8.729497,1,0.630662,0.137291,0.656551,3,-0.121418,0.138360,0.854016
12000,-8.461331,-8.843825,1,0.648290,0.137573,0.685450,3,-0.107542,0.138498,0.887111
12100,8.608046,9.487408,1,0.658584,0.139084,0.699554,3,-0.086084,0.139554,0.907333
12200,-8.952245,-9.643290,3,-0.087227,0.145528,0.981273,1,0.657600,0.126089,0.725278
12300,-9.067937,-9.435947,1,0.677233,0.136222,0.761531,3,-0.074842,0.143621,1.011691
12400,-9.148118,-8.708072,1,0.675936,0.139093,0.802675,3,-0.081131,0.144589,1.034692
12500,-8.092471,-8.474576,1,0.659552,0.136432,0.813533,3,-0.080765,0.139887,1.041431
12600,7.836091,7.694758,1,0.668516,0.135070,0.848436,3,-0.079814,0.145828,1.113809
12700,7.966005,8.342743,1,0.663280,0.125889,0.856849,3,-0.069984,0.134334,1.120444
12800,4.534460,8.342743,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
12900,4.534460,3.415995,3,-0.095338,0.163508,1.146620,2,-9999.000000,-9999.000000,-9999.000000
13000,3.671098,4.635713,1,0.630693,0.133863,0.898708,3,-0.115881,0.141559,1.132584
13100,5.986597,6.919119,1,0.607758,0.134505,0.884463,3,-0.143865,0.143346,1.114486
13200,7.081402,8.170594,1,0.583342,0.140885,0.889256,2,-9999.000000,-9999.000000,-9999.000000
13300,7.698561,8.101439,1,0.565230,0.136015,0.873912,3,-0.199375,0.136714,1.029036
13400,7.992669,8.238443,1,0.563650,0.137524,0.850038,3,-0.204558,0.141368,1.004317
13500,8.330459,8.550150,3,-0.207238,0.143941,0.978285,1,0.553732,0.133222,0.813120
13600,8.426024,8.582049,3,-0.204511,0.140108,0.934132,2,-9999.000000,-9999.000000,-9999.000000
13700,8.450856,8.353508,3,-0.196920,0.141746,0.907489,2,-9999.000000,-9999.000000,-9999.000000
13800,8.523691,8.602151,1,0.563630,0.134248,0.721587,3,-0.194643,0.138363,0.876796
13900,7.911213,8.829401,1,0.550362,0.136645,0.709481,3,-0.214145,0.131872,0.838890
14000,7.669199,8.373892,1,0.517378,0.134899,0.683206,3,-0.243857,0.131648,0.815047
14100,7.834918,8.517449,1,0.501730,0.132117,0.670306,3,-0.263220,0.131883,0.780856
14200,8.097270,8.726343,1,0.490732,0.127348,0.647012,3,-0.274233,0.132487,0.747515
14300,8.524964,9.138932,3,-0.281591,0.133731,0.709603,1,0.485541,0.128274,0.626005
14400,8.889266,8.987092,3,-0.281299,0.129731,0.663803,1,0.480962,0.125911,0.598665
14500,8.886499,8.808843,3,-0.282078,0.124593,0.645093,1,0.468782,0.117865,0.547280
14600,8.725131,9.166144,1,0.478932,0.128743,0.534569,3,-0.287099,0.128335,0.611059
14700,-8.812180,-8.854673,1,0.470125,0.129900,0.513157,3,-0.291725,0.123829,0.566034
14800,-8.812180,-8.854673,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
14900,3.066421,3.077481,1,0.518821,0.124424,0.469048,3,-0.246822,0.112336,0.549402
15000,-3.066421,-5.746863,1,0.529599,0.122601,0.469294,3,-0.231159,0.117983,0.573227
15100,-4.765012,-6.909147,3,-0.210064,0.129332,0.618287,2,-9999.000000,-9999.000000,-9999.000000
15200,7.096125,7.889150,3,-0.177979,0.127171,0.631241,2,-9999.000000,-9999.000000,-9999.000000
15300,-7.975616,-9.577113,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
15400,-6.914091,-6.985695,3,-0.129140,0.134136,0.701975,2,-9999.000000,-9999.000000,-9999.000000
15500,-6.914091,-6.985695,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
15600,8.000000,8.000000,3,-0.105199,0.131663,0.731677,2,-9999.000000,-9999.000000,-9999.000000
15700,-0.000000,0.000000,3,-0.108228,0.132077,0.740677,2,-9999.000000,-9999.000000,-9999.000000
15800,-1.696247,1.879322,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
15900,-1.696247,1.879322,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
16000,-0.000000,-0.000000,3,-0.423527,0.128294,0.617480,1,0.339181,0.129503,0.698187
16100,-2.114585,-2.033363,3,-0.411820,0.114164,0.615674,1,0.336622,0.116363,0.674761
16200,-4.213549,-4.590543,1,0.347838,0.130540,0.691211,3,-0.418082,0.132085,0.657289
16300,-6.386917,-7.860317,1,0.375285,0.126687,0.694158,2,-9999.000000,-9999.000000,-9999.000000
16400,-7.541188,-9.069640,1,0.412937,0.129829,0.719968,2,-9999.000000,-9999.000000,-9999.000000
16500,-7.817849,-8.883105,1,0.434627,0.137916,0.725061,3,-0.334219,0.131055,0.792676
16600,-8.419585,-8.939375,1,0.465788,0.137361,0.766804,3,-0.315374,0.130772,0.831119
16700,-9.017417,-9.123266,1,0.461161,0.134622,0.769538,3,-0.301233,0.140025,0.859307
16800,9.148384,9.776602,1,0.477485,0.131627,0.800257,2,-9999.000000,-9999.000000,-9999.000000
16900,-9.206726,-10.341194,1,0.506431,0.135869,0.843424,2,-9999.000000,-9999.000000,-9999.000000
17000,-9.294203,-9.925245,1,0.519215,0.134216,0.846211,3,-0.246178,0.140172,0.988975
17100,-9.143323,-9.915215,1,0.539366,0.140108,0.884648,3,-0.228413,0.138898,1.020299
17200,-8.727556,-8.760794,1,0.539228,0.142977,0.913417,3,-0.228308,0.140938,1.051991
17300,8.059341,8.489928,1,0.549072,0.135943,0.957301,3,-0.221284,0.132375,1.054577
17400,8.059341,4.792393,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
17500,3.343769,4.792393,1,0.534045,0.154415,1.004866,3,-0.251086,0.159960,1.128750
17600,3.343769,4.068701,1,0.515756,0.145472,1.004197,2,-9999.000000,-9999.000000,-9999.000000
17700,4.747182,6.544803,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
17800,6.822157,7.534855,1,0.444157,0.142636,0.969331,3,-0.345132,0.141368,1.052150
17900,7.196306,8.140198,1,0.423177,0.143162,0.952563,3,-0.356296,0.138013,0.989674
18000,6.873454,8.211404,1,0.391437,0.137135,0.916767,3,-0.389944,0.146250,0.979396
18100,6.873454,8.211404,1,0.395307,0.119868,0.916899,3,-0.380674,0.118080,0.915623
18200,6.873454,0.000000,1,0.395046,0.137099,0.909161,3,-0.387997,0.140738,0.938564
18300,0.000000,0.000000,3,-0.384803,0.141073,0.932416,1,0.388308,0.135729,0.892093
18400,0.000000,0.000000,1,0.391242,0.135322,0.902376,3,-0.383327,0.137612,0.927498
18500,0.000000,0.000000,1,0.399364,0.138603,0.916046,3,-0.387997,0.140738,0.938564
18600,0.000000,0.000000,1,0.394342,0.137442,0.907482,3,-0.378086,0.136465,0.914849
18700,0.000000,0.898090,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
18800,0.865228,0.898090,1,0.388505,0.136828,0.880588,2,-9999.000000,-9999.000000,-9999.000000
18900,4.975282,6.655786,1,0.392798,0.150283,0.892359,3,-0.389823,0.148976,0.892314
19000,7.891033,7.994195,1,0.380979,0.140228,0.865998,3,-0.392731,0.136534,0.849219
19100,8.295686,9.052513,1,0.360096,0.139649,0.825819,3,-0.413603,0.136977,0.829555
19200,8.864422,8.939629,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
19300,9.075800,9.197692,1,0.343457,0.134114,0.771237,3,-0.433300,0.129701,0.761548
19400,9.028177,9.942687,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
19500,9.362933,10.044304,1,0.316565,0.124171,0.704126,2,-9999.000000,-9999.000000,-9999.000000
19600,9.339123,9.892256,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
19700,9.524387,10.172676,1,0.287120,0.128735,0.637623,2,-9999.000000,-9999.000000,-9999.000000
19800,9.663471,10.111582,1,0.283342,0.126549,0.626666,3,-0.461999,0.113887,0.520651
19900,8.008495,7.791505,1,0.278361,0.123823,0.579237,3,-0.473869,0.114584,0.483158
20000,9.270878,9.145187,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
20100,3.864092,4.726353,1,0.278168,0.114201,0.543715,3,-0.471329,0.107701,0.453480
20200,-3.864092,-3.963195,1,0.304052,0.122576,0.544216,2,-9999.000000,-9999.000000,-9999.000000
20300,-3.521443,-6.029070,1,0.317915,0.124613,0.560015,3,-0.437832,0.119637,0.514477
20400,-6.327073,-7.301392,1,0.325613,0.124354,0.579979,3,-0.421025,0.114359,0.530833
20500,-7.250560,-7.621729,1,0.323573,0.125518,0.592058,3,-0.421923,0.119633,0.552361
20600,-8.289772,-8.408424,1,0.340488,0.122292,0.632743,3,-0.417144,0.124062,0.605191
20700,-8.634795,-9.693752,1,0.352838,0.126164,0.650689,3,-0.407459,0.130088,0.657856
20800,-8.764829,-10.100198,1,0.379924,0.126355,0.684218,2,-9999.000000,-9999.000000,-9999.000000
20900,-8.780147,-9.941428,1,0.395764,0.128346,0.697774,3,-0.375145,0.131596,0.761516
21000,-8.428173,-8.655741,1,0.408633,0.129981,0.714971,3,-0.354826,0.126521,0.772313
21100,-7.969442,-8.409325,1,0.418785,0.132396,0.742682,3,-0.344435,0.132946,0.826930
21200,-7.507831,-8.121880,1,0.427974,0.134554,0.757795,3,-0.337094,0.141618,0.878963
21300,-7.802211,-8.733867,1,0.466130,0.137785,0.816511,2,-9999.000000,-9999.000000,-9999.000000
21400,7.709684,8.780024,1,0.477801,0.133664,0.818953,3,-0.290884,0.139966,0.937684
21500,7.420624,8.765441,1,0.502100,0.135732,0.831080,2,-9999.000000,-9999.000000,-9999.000000
21600,-6.799554,-7.939920,1,0.525354,0.137463,0.838564,3,-0.234072,0.141698,1.019139
21700,-6.107405,-7.337220,1,0.548414,0.139008,0.856713,3,-0.216276,0.144604,1.076051
21800,-6.107405,-6.156320,1,0.571731,0.138061,0.850332,3,-0.178964,0.145974,1.088902
21900,-4.591012,-5.315232,1,0.615905,0.134100,0.877608,3,-0.143371,0.130096,1.086576
22000,-4.591012,-5.315232,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
22100,4.591012,5.315232,1,0.612829,0.128189,0.826982,2,-9999.000000,-9999.000000,-9999.000000
22200,0.000000,5.315232,1,0.621742,0.131974,0.850248,3,-0.115949,0.137870,1.117388
22300,-0.000000,-0.000000,1,0.622799,0.134075,0.843805,3,-0.111365,0.141520,1.114121
22400,-0.000000,-0.000000,1,0.620139,0.134100,0.845257,3,-0.115807,0.140601,1.119528
22500,-0.000000,-0.000000,1,0.640723,0.136911,0.870587,3,-0.113161,0.139629,1.111107
22600,0.000000,0.000000,1,0.622424,0.134414,0.847031,3,-0.112806,0.139710,1.108095
22700,0.737398,0.770891,1,0.616460,0.147298,0.843854,3,-0.112790,0.150953,1.058309
22800,0.737398,0.770891,1,0.596133,0.135277,0.838264,3,-0.142017,0.139140,1.087514
22900,4.797629,6.644167,1,0.587985,0.133508,0.838252,3,-0.161332,0.138186,1.061208
23000,6.572062,6.644167,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
23100,7.978250,8.331896,1,0.568653,0.130374,0.774270,3,-0.164656,0.140075,0.985470
23200,8.490847,9.090777,1,0.563389,0.133427,0.758458,3,-0.183990,0.146543,0.980233
23300,9.045863,9.256530,1,0.566708,0.134377,0.747778,3,-0.194024,0.139549,0.943921
23400,9.169757,9.081969,1,0.557623,0.129505,0.698327,3,-0.188749,0.141449,0.904961
23500,8.666372,8.985549,1,0.555677,0.128458,0.666355,3,-0.191365,0.137272,0.877169
23600,8.502803,8.907296,1,0.550111,0.127392,0.648905,3,-0.201523,0.133446,0.836366
23700,8.350176,8.341524,3,-0.201043,0.133907,0.802658,1,0.542132,0.123393,0.610807
23800,8.067313,8.443470,3,-0.202253,0.132049,0.761900,1,0.544399,0.119570,0.592618
23900,-7.871252,-8.834121,1,0.538255,0.124054,0.574687,3,-0.214430,0.131005,0.732063
24000,-7.871252,-8.834121,1,0.524804,0.100226,0.547145,3,-0.222927,0.102854,0.717973
24100,-7.871252,-3.275047,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
24200,-2.239753,-5.246318,1,0.560434,0.120631,0.561170,3,-0.193250,0.124279,0.739504
24300,-6.306234,-7.259360,1,0.571272,0.118450,0.561016,3,-0.168305,0.132905,0.768678
24400,-7.433096,-8.199718,1,0.588987,0.125439,0.579592,3,-0.150631,0.132116,0.801446
24500,-8.158255,-7.641745,1,0.610951,0.126229,0.616231,3,-0.141906,0.130415,0.826896
24600,-8.197042,-8.651925,1,0.613916,0.130030,0.630453,3,-0.130526,0.142213,0.884624
24700,-8.368870,-8.972454,1,0.630443,0.126162,0.654308,3,-0.111686,0.136365,0.900565
24800,-8.757129,-9.780713,1,0.639379,0.131379,0.652386,3,-0.080329,0.138027,0.927321
24900,-9.006554,-9.874990,1,0.656835,0.128454,0.684869,3,-0.070113,0.139442,0.973668
25000,-9.071736,-9.903801,3,-0.058758,0.146391,1.012442,2,-9999.000000,-9999.000000,-9999.000000
25100,9.171364,8.915389,3,-0.060111,0.140410,1.061928,2,-9999.000000,-9999.000000,-9999.000000
25200,9.199309,8.412705,3,-0.078055,0.133693,1.033847,2,-9999.000000,-9999.000000,-9999.000000
25300,-8.097270,-7.253994,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
25400,8.097270,7.253994,1,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000
25500,-0.000000,-0.000000,1,0.587504,0.131068,0.869284,3,-0.161073,0.134514,1.102976
25600,-0.000000,-0.000000,1,0.579707,0.134043,0.862638,3,-0.164041,0.140475,1.101787
25700,-0.000000,-0.000000,1,0.579914,0.131412,0.863215,3,-0.162329,0.136203,1.086233
25800,-0.000000,-0.000000,1,0.596778,0.137020,0.887083,3,-0.164431,0.139270,1.103974
25900,0.928598,0.000000,1,0.584079,0.132144,0.868134,3,-0.160833,0.135423,1.080884
26000,0.928598,7.253994,1,0.581221,0.147116,0.858180,3,-0.163324,0.158972,1.103362
26100,3.560959,0.801313,1,0.581128,0.137490,0.868515,3,-0.172754,0.134988,1.057289
26200,6.054413,5.844470,1,0.551683,0.136448,0.836929,3,-0.192841,0.135725,1.028856
26300,7.304279,6.741670,3,-0.197885,0.145097,1.042336,2,-9999.000000,-9999.000000,-9999.000000
26400,7.917796,8.195545,3,-0.185949,0.144584,1.025817,2,-9999.000000,-9999.000000,-9999.000000
26500,8.871059,8.481329,3,-0.168558,0.139294,0.964868,2,-9999.000000,-9999.000000,-9999.000000
26600,9.145587,8.990308,1,0.580839,0.135221,0.708051,3,-0.162397,0.142626,0.938815
26700,8.949439,9.024934,3,-0.151588,0.134665,0.902709,2,-9999.000000,-9999.000000,-9999.000000
26800,8.695652,8.774136,1,0.586152,0.126797,0.637195,3,-0.152455,0.139778,0.882475
26900,8.295686,8.632896,1,0.569186,0.128385,0.618230,3,-0.174443,0.139468,0.859598
27000,7.494749,7.485815,1,0.561708,0.126252,0.597702,3,-0.181924,0.134150,0.813809
